dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
synthpop,0.016296350326605674,0.12848806310754465,0.00625335669173541,0.17080364481958646,-0.025223808155240945,-0.04852554650633131,-0.0005255696658519882,0.5874495184840013,0.39763901832867354,0.8914332934960583,0.5386138613861386,0.5376591291038519
synthpop,0.012277515521658698,0.07608543756683543,0.004391220254087232,0.15438438001241833,-0.00523499411540751,-0.055102532206369764,-0.0019495719844999093,0.5958372165268717,0.4082013047530289,0.8966023413807309,0.5148514851485149,0.533178075338047
synthpop,0.022912502055848383,0.04547918591850732,0.0049989698956979045,0.14526523408187522,-0.010484453371355507,-0.0498885077027105,-0.0012301110476682642,0.5927306616961789,0.3991922957440199,0.8990927834408761,0.5376237623762377,0.5233535121014222
synthpop,0.01846077483646781,0.15354693174654108,0.005424762899310017,0.14889922403075828,-0.03329538161733825,-0.050679712938113214,-0.004335478243837981,0.575955265610438,0.3824168996582789,0.9259307258957208,0.5643564356435643,0.5346045787251387
synthpop,0.009483727750578333,0.08994960168234035,0.005037868800671723,0.13331656147536058,-0.02897008360002018,-0.04678961986958671,0.003905951937653196,0.6129232680956819,0.4193849021435228,0.858928615566733,0.5663366336633664,0.5285530768713531
synthpop,0.008882192466073933,0.08373143918570061,0.004889049915553962,0.12038731850341282,-0.006539366509404787,-0.04479110341306361,0.007900929313427119,0.5964585274930102,0.4035414725069897,0.8872141942727401,0.5217821782178218,0.5313051435298548
synthpop,0.01084452561482712,0.16264441532827262,0.006172373029610974,0.15521645103468654,-0.014935205620375647,-0.055016191064507114,-0.0208890783114494,0.5973904939422181,0.4007455731593663,0.8952976650546932,0.5752475247524753,0.5453520048757852
synthpop,0.015321938631054017,0.013487494626112253,0.004235501007790824,0.12769815982970584,-0.005970366999261234,-0.05748519833611507,-0.003027260225039574,0.5973904939422181,0.4019881950916434,0.8901332934292546,0.5445544554455446,0.5306750455386442
synthpop,0.01539598469123176,0.039052438497756845,0.006099395080014895,0.17436441846838405,-0.009515164572150292,-0.03607679414975301,0.006824578034209439,0.584964274619447,0.3923578751164958,0.9049997895683342,0.5287128712871287,0.5344062658089566
synthpop,0.009044372749550542,0.1677384017314906,0.0054772852406490945,0.15337429988127455,0.0029083390204908133,-0.05822578631461772,0.001466736522256401,0.5893134513824169,0.3995029512270891,0.9131665423004389,0.5603960396039604,0.5497701480762228
dpgan,0.24850986483713533,0.7531519694581469,0.48413572216947287,3.0085560586807456,-0.456901077024685,-0.6477461704537434,-0.5574678750863619,0.00031065548306927616,0.00031065548306927616,25.843386956666,0.0,0.0
dpgan,0.12353787325026115,0.8979009950017302,0.38187994984333995,3.168391102334905,-0.3138802326773742,-0.2738676820569942,-0.2003698561109704,0.00031065548306927616,0.0,20.204315118412907,0.0009900990099009901,0.2
dpgan,0.2022459533416844,0.9221288002744265,0.4864924804834963,2.964322069886555,-0.24782777163473446,-0.5650593772405641,-0.4973619467330688,0.00031065548306927616,0.00031065548306927616,18.556826458898243,0.0009900990099009901,0.2
dpgan,0.11912322704504737,0.8646542840611545,0.39325580267143834,3.0309465407508456,-0.34045287711085315,-0.31824394904754444,-0.25509478893195037,0.0012426219322771047,-0.00031065548306927616,16.64651265740901,0.0019801980198019802,0.2
dpgan,0.20723330577028543,0.8381304530452982,0.5128538100994804,2.9822799416046664,-0.4320009426093386,-0.6191527553701803,-0.4509408850877833,0.0009319664492078285,0.0009319664492078285,22.34618903800218,0.0,0.0
dpgan,0.11683411269169287,0.8664777077314881,0.4708448350985761,2.8812253466468283,-0.325397998410899,-0.6540609988395741,-0.5419464625312181,0.0009319664492078285,0.0006213109661385523,21.914643572181067,0.0,0.0
dpgan,0.20682113423607204,0.9689122754979377,0.5046175747712536,2.9700339948852,-0.21849291035969964,-0.6569186775809083,-0.5728497705664715,0.00031065548306927616,0.0,23.952558236685075,0.0,0.0
dgms,0.07786279713122349,0.9548977967845614,0.1019528763709633,1.4366135270300697,-0.09665816027626117,-0.16971095073265063,-0.11319672468069122,0.036346691519105315,0.01553277415346381,3.086678473107835,0.013861386138613863,0.5666666666666667
dgms,0.11725531581060783,0.9611892506819936,0.11140739913307629,1.7896123956859071,-0.04887850210414779,-0.11202079462889206,-0.029458154493314376,0.06368437402920162,0.02671637154395775,3.4996233384527238,0.03465346534653465,0.6406015037593985
dgms,0.1083171432091628,0.5148076039071776,0.08392189024859545,1.4240347482102194,-0.10327623005705011,-0.1288189890582597,-0.09892602151548802,0.04131717924821373,0.016464740602671637,2.953851779060558,0.018811881188118815,0.36428571428571427
dgms,0.06539535851511123,0.9212920158931601,0.10812640693659464,1.542470231237818,-0.2345077968047956,-0.28825995992063513,-0.22400640857637696,0.03075489282385834,0.0130475302889096,4.359863978752859,0.01485148514851485,0.44571428571428573
dpgan,0.1310641536274525,0.36508171350494034,0.5121068589244958,2.901116117904858,-0.28451007049638266,-0.46569168226410873,-0.38306643307216437,0.0006213109661385523,0.0006213109661385523,20.685750480596976,0.0009900990099009901,0.2
