dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
arf,0.02279079852808941,0.11953598555076236,0.009300151588459923,1.5224364694168535,-0.03265466079142698,-0.11807178291753667,-0.06703896693688335,0.39173656415035724,0.22646784715750232,3.619049432290995,0.32772277227722774,0.49834948022059383
arf,0.02279079852808941,0.11953598555076236,0.009300151588459923,1.5224364694168535,-0.03265466079142698,-0.11807178291753667,-0.06703896693688335,0.39173656415035724,0.22646784715750232,3.619049432290995,0.32772277227722774,0.49834948022059383
arf,0.02279079852808941,0.11953598555076236,0.009300151588459923,1.5224364694168535,-0.03265466079142698,-0.11807178291753667,-0.06703896693688335,0.39173656415035724,0.22646784715750232,3.619049432290995,0.32772277227722774,0.49834948022059383
arf,0.034012298964804115,0.0860555230175464,0.010437433799870856,1.4914400337441431,-0.012600327495778108,-0.13013513598075366,-0.09143679540702515,0.39888164026095063,0.22677850264057164,2.77414269137424,0.3297029702970297,0.5272508746402599
arf,0.030663937617335373,0.15076868776617058,0.009125859580781406,1.4130900842342895,-0.034339161653694994,-0.11577125491757176,-0.07015871028647891,0.41379310344827586,0.24324324324324323,2.7893452101410703,0.36435643564356435,0.5258514199019841
arf,0.030663937617335373,0.15076868776617058,0.009125859580781406,1.4130900842342895,-0.034339161653694994,-0.11577125491757176,-0.07015871028647891,0.41379310344827586,0.24324324324324323,2.7893452101410703,0.36435643564356435,0.5258514199019841
arf,0.030663937617335373,0.15076868776617058,0.009125859580781406,1.4130900842342895,-0.034339161653694994,-0.11577125491757176,-0.07015871028647891,0.41379310344827586,0.24324324324324323,2.7893452101410703,0.36435643564356435,0.5258514199019841
arf,0.02203777906882698,0.12777971424014167,0.00728917721828243,1.44617706406918,-0.02299082498935512,-0.10417828590032951,-0.05169487292564581,0.412861136999068,0.24448586517552032,2.465130804991306,0.33762376237623765,0.5124994068009736
arf,0.026176709717221018,0.03641590489928601,0.005847263215635588,1.497918044837361,-0.034531908916120235,-0.10232947774859236,-0.04964240404033329,0.41006523765144454,0.2385834109972041,2.6711093356171296,0.3554455445544555,0.5427189071915238
arf,0.029897218694349942,0.15523361587393308,0.008998548930095846,1.4617253327667183,-0.005131214567382525,-0.07916951481783455,-0.06095972375897871,0.4212488350419385,0.24759242000621312,2.3351094211258694,0.3782178217821782,0.5080062828779766
tvae,0.06092925273781177,0.26716227241325124,0.07948144134754082,1.1978444075090102,-0.04618049841833893,-0.15621398998863376,-0.13419449441916484,0.4175209692451072,0.2503883193538366,1.0075000517728707,0.23564356435643563,0.5321633268692092
tvae,0.05231566443929318,0.19197950045529139,0.03479672891640498,1.3557601743275904,-0.0595212367645539,-0.15940636389085636,-0.11318628420636909,0.4200062131096614,0.255358807082945,1.0295285729459704,0.21584158415841587,0.4991542616707273
tvae,0.05335137036423681,0.5727492991901315,0.034390036266680024,1.3161952773504513,-0.048906880643897255,-0.1579738069781437,-0.13406385353753783,0.409443926685306,0.24293258776017396,1.1725617594670308,0.2396039603960396,0.50945283095672
tvae,0.026143920838864486,0.3536426195311525,0.07054501948600819,1.1162708069223544,-0.0581990849871018,-0.13937473574266132,-0.12961834712687548,0.41255048151599877,0.24852438645542094,1.0212141840295064,0.2386138613861386,0.501192124288227
tvae,0.05335137036423681,0.5727492991901315,0.034390036266680024,1.3161952773504513,-0.048906880643897255,-0.1579738069781437,-0.13406385353753783,0.409443926685306,0.24293258776017396,1.1725617594670308,0.2396039603960396,0.50945283095672
tvae,0.049235796361632965,0.48009742352630075,0.0690757737947586,1.22061595254973,-0.024204491385635074,-0.14946771659161526,-0.10126022724496535,0.40105622864243556,0.2401366884125505,1.0169761570902447,0.24158415841584158,0.5415730817520478
tvae,0.053107379617135936,0.05245699505293186,0.03364805857164231,1.3120630461116065,-0.06296227838421065,-0.168036251473403,-0.13106459336226992,0.40509474992233613,0.23547685616651134,0.99773335034601,0.2504950495049505,0.53930722586422
tvae,0.03923017303960449,0.16784383634851155,0.027631112314451457,1.1557534562040073,-0.016467819128072603,-0.14879744784896656,-0.1196586661995214,0.4181422802112457,0.2500776638707673,1.095016688678487,0.2514851485148515,0.5277637660596424
tvae,0.037472312227686044,0.2894114762601968,0.03267802158315965,1.295950446599285,-0.05154838741583534,-0.14263598212327963,-0.10402230378771088,0.41255048151599877,0.24479652065858964,1.0675071463261638,0.23069306930693068,0.5035386497704856
tvae,0.037472312227686044,0.2894114762601968,0.03267802158315965,1.295950446599285,-0.05154838741583534,-0.14263598212327963,-0.10402230378771088,0.41255048151599877,0.24479652065858964,1.0675071463261638,0.23069306930693068,0.5035386497704856
ctgan,0.05817223803063645,0.042635317212303625,0.021489969510409327,1.0693320574877012,-0.01808243667875964,-0.07686093188861828,-0.0184240664983836,0.3777570674122398,0.2134203168685927,1.4989047532839028,0.2603960396039604,0.48435098661118214
ctgan,0.05127013969152097,0.7083116186684694,0.021723501294705162,1.1048244569324408,-0.04176638005073796,-0.13729043235457403,-0.08399721539526248,0.36191363777570673,0.19975147561354456,1.2759881436787333,0.22079207920792077,0.4721495570355404
ctgan,0.03847085026805791,0.5661710257216853,0.03342674549055775,1.0429530397751585,-0.040830603610072624,-0.09872384132062009,-0.04218573048037369,0.3544579061820441,0.1938490214352283,1.251388125285446,0.23366336633663365,0.5546663230923123
ctgan,0.0799148749080511,0.036722558388814656,0.06987369927325679,0.869250269431939,-0.02873397666341726,-0.10594119624786011,-0.048514433282436126,0.32525629077353213,0.16868592730661694,1.354083008945684,0.2376237623762376,0.5348254963427377
ctgan,0.038060118611435975,0.062011054239460676,0.016086319271933772,1.0019199056780967,-0.023931804522263955,-0.11400294980527359,-0.06871717101635787,0.37558247903075487,0.21000310655483068,1.337766427086319,0.24455445544554455,0.47521232723406637
