dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
arf,0.04050437516966781,0.11522781713154269,0.038538625883949976,3.2788505119581752,-0.13106222881309393,-0.14799091881216028,-0.27561514631469997,0.31086142322097376,0.1647940074906367,2.2939744950549326,0.1647058823529412,0.5293290043290043
arf,0.06723409101740874,0.14626915377668284,0.0684159589614788,3.112875126206554,-0.058246828143021956,-0.26062847798569266,-0.2761050413163086,0.2940074906367041,0.15917602996254682,2.0719304522439597,0.13529411764705884,0.6654761904761906
arf,0.0552504461369188,0.07384045486754191,0.07003096843360715,2.986575337027171,-0.02076124567474047,-0.15240263314373403,-0.19135698901100434,0.31273408239700373,0.15730337078651685,1.5656247115137065,0.1411764705882353,0.5323809523809524
arf,0.0572981242587594,0.19989841105893266,0.011880327467029102,3.2023863230345353,-0.0040631225752332245,-0.0365434451292361,-0.17847361255004174,0.2565543071161049,0.101123595505618,1.6718235462613373,0.1941176470588235,0.6065656565656565
arf,0.043451126293537916,0.11811355395741582,0.07548753617829534,2.793954042630911,-0.06984155891458754,-0.22385490639959274,-0.18094764778269762,0.26779026217228463,0.11985018726591759,2.2277725572371625,0.21176470588235294,0.7185714285714285
arf,0.06311720092917936,0.11412148113745396,0.016975613562678734,2.97020255025791,-0.0945790080738177,-0.1706324313030313,-0.2146558576688491,0.2883895131086142,0.1591760299625468,1.873487498357367,0.17058823529411762,0.5923626373626373
arf,0.059817505111623495,0.10752571301735317,0.040856649296175954,2.952205421472526,-0.020184544405997706,-0.15133844621866033,-0.30684312634993194,0.31273408239700373,0.15543071161048688,1.915499062196058,0.2529411764705883,0.5761111111111111
arf,0.061625738539086726,0.10837637894771596,0.044778012513907235,2.878208497495668,0.026528258362168322,-0.09472876241428779,-0.14973058380701298,0.2752808988764045,0.1348314606741573,1.9380221713723425,0.14705882352941177,0.4546453546453547
arf,0.05880721820600005,0.10479719423274275,0.06600707124128445,2.9822307103744996,-0.05598808150711265,-0.23644092940370448,-0.20325065607708526,0.32209737827715357,0.16479400749063672,1.780147040237268,0.17058823529411765,0.5803535353535354
arf,0.051861484128006924,0.072280778442741,0.03813219982689032,3.3331254668596073,-0.06660899653979235,-0.24467233019654203,-0.21217562781792956,0.3146067415730337,0.16104868913857678,2.097796305705831,0.18823529411764708,0.6152041422629658
tvae,0.09751346474854075,0.32663646112203604,0.1001028372271518,3.7929530595459235,-0.03171856978085352,-0.1558191042898764,-0.2704206521760371,0.29213483146067415,0.15730337078651685,1.07082182102302,0.029411764705882353,0.2333333333333333
tvae,0.07488160301563898,0.16882816028167624,0.19267203331210636,3.2159809150611505,-0.09090117734108072,-0.2744878429832226,-0.18342787763361715,0.32397003745318353,0.16666666666666669,0.906192664214031,0.0058823529411764705,0.2
tvae,0.04166077608147571,0.17858611354426673,0.11449358330104514,3.909003151207196,-0.07454233578801062,-0.27329279153674824,-0.30684312634993194,0.27715355805243447,0.14419475655430714,0.8678011125492392,0.0058823529411764705,0.1
tvae,0.07979082507459305,0.23497782717464355,0.15151331929587983,3.3788606839902307,-0.11466394044248718,-0.21755693728701123,-0.20822797331127724,0.24157303370786518,0.10861423220973784,0.960119134702383,0.011764705882352941,0.16666666666666666
tvae,0.07433256595224258,0.4140215208640185,0.1604574889419441,3.6151208469137828,-0.18830669522711052,-0.28570665097370107,-0.3078266847762385,0.32397003745318353,0.17041198501872662,0.9011883760375148,0.01764705882352941,0.15
tvae,0.1270828848955165,0.27312034686288833,0.15569804285571576,3.540492809451365,-0.04209919261822381,-0.25448391838437706,-0.1807470560253463,0.30337078651685395,0.15730337078651688,0.9172612595086742,0.01764705882352941,0.6
tvae,0.08786089810524002,0.2071319216580093,0.1400826249291002,3.961693791425041,-0.033953287197231896,-0.181665559141756,-0.2257484096174322,0.2752808988764045,0.14794007490636704,0.9191951107413405,0.052941176470588235,0.4928571428571429
