dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
arf,0.02622257947775717,0.7140597212908463,0.0065040155745845285,1.9677404189568801,0.012980327753055021,-0.0845477867410533,0.004454896504270556,0.5276018099547511,0.3312217194570136,0.9874716059699207,0.4231884057971015,0.5268875174089573
arf,0.02622257947775717,0.7140597212908463,0.0065040155745845285,1.9677404189568801,0.012980327753055021,-0.0845477867410533,0.004454896504270556,0.5276018099547511,0.3312217194570136,0.9874716059699207,0.4231884057971015,0.5268875174089573
arf,0.02622257947775717,0.7140597212908463,0.0065040155745845285,1.9677404189568801,0.012980327753055021,-0.0845477867410533,0.004454896504270556,0.5276018099547511,0.3312217194570136,0.9874716059699207,0.4231884057971015,0.5268875174089573
arf,0.02622257947775717,0.7140597212908463,0.0065040155745845285,1.9677404189568801,0.012980327753055021,-0.0845477867410533,0.004454896504270556,0.5276018099547511,0.3312217194570136,0.9874716059699207,0.4231884057971015,0.5268875174089573
arf,0.02622257947775717,0.7140597212908463,0.0065040155745845285,1.9677404189568801,0.012980327753055021,-0.0845477867410533,0.004454896504270556,0.5276018099547511,0.3312217194570136,0.9874716059699207,0.4231884057971015,0.5268875174089573
arf,0.019947411794138562,0.43317009883627716,0.007570837904652321,2.0514480457569078,-0.015754573709119146,-0.05928945704176783,0.008255709027299954,0.5248868778280543,0.3285067873303168,1.00511670936448,0.42028985507246375,0.5065880284253553
arf,0.019947411794138562,0.43317009883627716,0.007570837904652321,2.0514480457569078,-0.015754573709119146,-0.05928945704176783,0.008255709027299954,0.5248868778280543,0.3285067873303168,1.00511670936448,0.42028985507246375,0.5065880284253553
arf,0.020216251939874,0.21576160465992003,0.006076934265403612,2.105297241441239,0.06576031291940387,-0.09323907038565149,0.0046658747829878555,0.5158371040723982,0.3185520361990951,1.0078274915436272,0.4,0.5079863612015088
arf,0.02123316887450623,0.9517364762933433,0.005969093025751912,2.107843235340178,-0.017548591980410144,-0.04811398786448859,-0.019819080882977902,0.5411764705882353,0.33936651583710403,1.0147938886772105,0.36231884057971014,0.4832121659852753
arf,0.02594871925005446,0.27024737477020044,0.0055037643741283416,2.087774118436852,0.045431525545161944,-0.07888683589134746,0.005862322204619103,0.5212669683257919,0.31221719457013575,1.0020356290622643,0.37681159420289856,0.5487856176087708
tvae,0.025812287825048432,0.9608792036452491,0.017093037467622557,1.5131496316207818,-0.01191689203052837,-0.07466767080814575,0.005326263924421551,0.5592760180995475,0.3547511312217195,0.9279752603786892,0.15942028985507245,0.4881499202551834
tvae,0.02049199809280992,0.6470091434902536,0.01881666663767718,1.6864985013610165,-0.004314225336952526,-0.08110464963197012,-0.0012854535630490854,0.5520361990950227,0.3384615384615385,0.9440815380953789,0.15652173913043477,0.5341009764229578
tvae,0.01288436302286033,0.23919669632394208,0.023981676611547112,1.6405567521624194,-0.026875985966895055,-0.08613983131024254,-0.014301619997472967,0.6018099547511312,0.39366515837104066,0.9269855791699341,0.14202898550724638,0.47915866741953694
tvae,0.02257734723027451,0.9578930749423282,0.017659845380106242,1.7295527745147992,-0.013522020908384502,-0.07680358384622414,-0.0124312789516169,0.5737556561085972,0.367420814479638,0.9459755383920618,0.17681159420289855,0.572095238095238
tvae,0.018991808284836265,0.2691105800419999,0.015499965608808439,1.5064621497715243,-0.010460436028617848,-0.07378931855481795,0.008775992993435885,0.583710407239819,0.3800904977375566,0.9289051170767826,0.15362318840579708,0.4826086956521739
tvae,0.01691464527135346,0.4576702104760176,0.01334641790220139,1.485583460550385,-0.03180994090085004,-0.06362202651517194,-0.00780228542791328,0.5692307692307692,0.355656108597285,0.9665199942640071,0.1391304347826087,0.48043956043956043
tvae,0.019842853361852916,0.5611722062991337,0.017955137161428512,1.5709976094034306,-0.0359496774269501,-0.062202618625881057,-0.00876926961806565,0.5746606334841629,0.3628959276018099,0.943220796146564,0.15942028985507245,0.5223066361556065
tvae,0.029844370329622817,0.7383151187879432,0.020079404796540877,1.62039737472077,-0.02332473923383005,-0.06304769063270953,-0.00916563291392919,0.5592760180995475,0.34932126696832577,0.9452071009039104,0.1855072463768116,0.5099433621933621
tvae,0.02262056554188614,0.4054129278331701,0.015524160658720417,1.642903578695894,0.017108733017823896,-0.07658159273781827,0.00028000826028937165,0.5411764705882353,0.334841628959276,0.9621713668434613,0.17971014492753623,0.5503048024100655
tvae,0.015660997920115206,0.49248116649057594,0.018568387684995625,1.8098709824172003,-0.023894665940120463,-0.07210487893181594,0.0055193080915011405,0.5656108597285068,0.36199095022624433,0.9290572270237092,0.16521739130434782,0.50593006993007
ctgan,0.024741419078023713,0.812328019351414,0.01326125097647634,0.8243353931145643,0.04677787490287488,-0.0850848069316019,-0.007711417347136443,0.4669683257918552,0.2823529411764706,0.98743611490021,0.3043478260869565,0.5100307021583618
ctgan,0.026838713780586207,0.4487000424768902,0.014525788753176649,0.6664150715566851,0.017963581031762876,-0.06634537540974922,0.0021081173841811934,0.4796380090497738,0.285972850678733,0.993571171730958,0.31304347826086953,0.5319133780833288
ctgan,0.0298859435853528,0.3470101032925695,0.01657392752240436,0.7345365307869284,-0.010876392126392131,-0.09548659935535671,-0.0023876264122747737,0.48959276018099546,0.28959276018099545,0.9722876947271644,0.32753623188405795,0.5107701274212901
ctgan,0.026455930613139247,0.8648331611442472,0.01689892523166424,0.7632203647835765,0.019479321183866638,-0.09621207777357978,-0.007479640221528999,0.4660633484162896,0.25701357466063346,0.9585428694752776,0.36231884057971014,0.5328201160541586
ctgan,0.030401540820557,0.2984232486045868,0.012605879241841743,0.7376708274746372,0.08426337971792519,-0.06940551697652829,0.009899242597273206,0.4687782805429864,0.2660633484162896,0.9986800039094952,0.3681159420289855,0.557739219478894
ctgan,0.026904701406384297,0.975589886417401,0.015776735947831903,0.8222526823016781,0.03644442678533588,-0.07094752247121328,-0.004477570498691949,0.49321266968325794,0.2886877828054299,1.0060401895100652,0.37681159420289856,0.5529944353220214
ctgan,0.019324332876844277,0.8400843757298447,0.011111963319840339,0.7232314887593434,0.019235551906006454,-0.08139837244917686,0.018660809878400658,0.48868778280542985,0.2950226244343891,0.9922252677698206,0.30724637681159417,0.5107202592728909
ctgan,0.017533506978699064,0.49977966876425994,0.016357593816107286,0.7345551470743326,0.03239092557274381,-0.0685610867262677,0.00040484334035212344,0.49140271493212667,0.302262443438914,0.9803146804886725,0.30724637681159417,0.48676604554865416
adsgan,0.028930319751050173,0.6110536085504443,0.010451721490163844,0.906744105539243,0.031005274187092424,-0.06751857147834373,0.008731722974624156,0.47330316742081446,0.2751131221719457,0.9985497113030337,0.3246376811594203,0.5301484516100612
ctgan,0.015177892016382631,0.6947120856692064,0.012381942351435317,0.7025664419306574,-0.011194256080619691,-0.06574290399015988,0.016485885678477613,0.4850678733031674,0.27692307692307694,0.9972675841786072,0.32463768115942027,0.5047662781638959
ctgan,0.0215018250381154,0.891778299899967,0.010356877168719573,0.7702746062955957,0.010520413929504868,-0.072718094351506,0.007583086480651369,0.5176470588235295,0.3185520361990951,0.99701501620054,0.3130434782608696,0.4886252771618625
adsgan,0.01909274136193573,0.5502259442172017,0.014406269777556985,0.7183483951403676,0.010212851121942035,-0.0745590844274461,0.011868850644442874,0.5004524886877828,0.29683257918552036,0.9785499200184143,0.4,0.5482417582417582
adsgan,0.02193144512702169,0.6862823710469924,0.011461083693277087,0.7295543133454597,0.0031809099990918743,-0.07713561741263802,0.013436525305215108,0.5276018099547511,0.3248868778280543,0.9997218541362848,0.3739130434782609,0.5490875600858937
adsgan,0.02712425487965006,0.7701105266178583,0.012196857854600425,0.797212217624939,-0.009657913635186366,-0.05327329140416873,-0.0060598731787662174,0.4832579185520362,0.28054298642533937,0.9919240169682523,0.3623188405797101,0.49842926647684643
adsgan,0.02691185738543725,0.6271399949228218,0.012149758894177545,0.7486578352844335,0.06528910903910912,-0.07922605055067818,0.031368986098624874,0.5131221719457013,0.3122171945701357,0.9988998803374219,0.3942028985507246,0.5284360587002096
adsgan,0.02228200030359312,0.793456814196496,0.010229807664337323,0.7427368761194154,0.023606696333969057,-0.08082633273257067,-0.0001572372817036094,0.4760180995475113,0.27239819004524884,0.9831531614820365,0.37971014492753624,0.5138743338086076
adsgan,0.02974907916504002,0.6346262770414207,0.011025209161832491,0.8246601826659845,-0.000959036754491216,-0.06326861265862814,0.005720866751908499,0.47692307692307695,0.2850678733031674,0.98943578411812,0.25507246376811593,0.47957276324968545
adsgan,0.017885940830388462,0.19538547397876213,0.008538507763244581,0.7683032682452154,-0.017064438087165346,-0.06451110232559289,-0.0016699249860672588,0.48959276018099546,0.2823529411764706,0.998312345903564,0.263768115942029,0.4495620066208302
adsgan,0.014669325348222788,0.4563694585464163,0.010903151811224213,0.7015995075843482,0.008572319935956363,-0.0640084632169569,0.014412828492022509,0.5085972850678733,0.31131221719457014,0.9948740303962685,0.33913043478260874,0.5096270790875025
adsgan,0.02059025123602796,0.3496413693464696,0.015270578509703465,0.6442005115998808,0.015627575286666362,-0.057562153260768884,0.0064506556127608555,0.5257918552036199,0.3167420814479638,0.9817097453325789,0.39420289855072466,0.5466617617144695
ddpm,0.12550268873514184,0.7757261103266221,0.037037977002765225,2.5771227215878687,-0.020313566904475944,-0.10177907764752642,-0.019864515947048203,0.20995475113122172,0.0914027149321267,1.2514042486145633,0.11884057971014492,0.5428687102371313
