dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
dpgan,0.08489554563944215,0.6858711774299697,0.47933011910566325,4.6019253356318774,-0.12470055895661425,-0.6392795147847342,-0.7485341684641403,0.003745318352059925,-0.003745318352059925,67.83193165449059,0.0058823529411764705,0.2
dpgan,0.199647522081921,0.9030337116596435,0.5107488527640838,4.549671061605687,-0.34831795463283355,-0.6987283002627219,-0.744377955963938,0.011235955056179775,0.007490636704119849,86.41213221718735,0.0,0.0
dpgan,0.18017902327754123,0.728942632750814,0.48840100344243637,4.677681445521474,-0.6920415224913495,-0.7061805162689133,-0.7525356018133997,0.003745318352059925,0.0018726591760299626,81.02631486973817,0.0,0.0
dpgan,0.266598952916906,0.9721856057663513,0.4646173810950467,4.668208941822963,-0.5388119953863899,-0.5883870595915165,-0.702971304103092,0.009363295880149813,0.00749063670411985,78.47330703503532,0.0,0.0
dpgan,0.1568825444913746,0.9166784026134548,0.5263743369698387,4.572437930830645,-0.5364557587740979,-0.7000128159744216,-0.7542570817722898,0.06554307116104868,0.02808988764044943,83.36161886500346,0.0,0.0
dpgan,0.1568825444913746,0.9166784026134548,0.5263743369698387,4.572437930830645,-0.5364557587740979,-0.7000128159744216,-0.7542570817722898,0.06554307116104868,0.02808988764044943,83.36161886500346,0.0,0.0
dpgan,0.1568825444913746,0.9166784026134548,0.5263743369698387,4.572437930830645,-0.5364557587740979,-0.7000128159744216,-0.7542570817722898,0.06554307116104868,0.02808988764044943,83.36161886500346,0.0,0.0
dpgan,0.1568825444913746,0.9166784026134548,0.5263743369698387,4.572437930830645,-0.5364557587740979,-0.7000128159744216,-0.7542570817722898,0.06554307116104868,0.02808988764044943,83.36161886500346,0.0,0.0
dpgan,0.17295264555983542,0.893404841334708,0.524719148799204,4.597030147687897,-0.28508494901228476,-0.7058790234043674,-0.7525356018133997,0.024344569288389514,0.016853932584269662,88.14873218749432,0.0,0.0
dpgan,0.07328299459586367,0.611678361876737,0.5037766109799845,4.494537979112296,-0.2839467337737235,-0.706522599122584,-0.7525356018133997,0.02247191011235955,0.013108614232209737,80.12182901882505,0.0058823529411764705,0.2
tabdiff,0.12471107640444085,0.20561520455640117,0.012208260560265319,1.6299475352053892,-0.05427561940636272,0.05452571059228273,0.0648039264401141,0.44756554307116103,0.2640449438202247,1.0273722627737223
tabdiff,0.0987933687214203,0.3101522473894587,0.06747233534928192,1.5509331137228237,-0.05363321799307963,-0.12553468243373364,-0.03511503315255868,0.4606741573033708,0.28838951310861427,1.0985401459854016
tabdiff,0.13436001679334264,0.49554981065139136,0.04137560728517844,1.5518833039409516,-0.056351952545724115,-0.01852676112771051,-0.20798242933103767,0.42696629213483145,0.23782771535580524,1.056952554744526
tabdiff,0.1296651225866996,0.31151815717411396,0.04777139502335087,1.3171026167525246,-0.06343713956170705,0.04474438161664643,-0.048910871266897415,0.44569288389513106,0.26779026217228463,0.937956204379562
tabdiff,0.12629742293531515,0.22200199987612504,0.13436111353285196,1.6349563436116223,-0.001841007896371205,0.028168027901846998,-0.0387466159771698,0.4700374531835206,0.297752808988764,0.9676094890510948
tabdiff,0.11859779687335874,0.4928297106143465,0.07571216963812398,2.8940861283006316,-0.0692772552268629,-0.21390554083420402,-0.19483307922538098,0.36329588014981273,0.20411985018726592,1.7682481751824823
tabdiff,0.06733752153686885,0.25584608709002654,0.08176795319819322,1.704394119863704,-0.050396906167311184,-0.07308703120970933,-0.17787941611070246,0.4419475655430712,0.25842696629213485,0.9792700729927007
tabdiff,0.06641121630294378,0.10998994381082071,0.03731616666093316,1.2201129262612178,0.008856483769978496,-0.02217185286082682,-0.16150290086975302,0.45318352059925093,0.2696629213483146,1.05043795620438
tabdiff,0.05160300457505162,0.392541485458141,0.03744962313233791,1.3925945067961074,0.021626297577854614,0.050824549683813,0.03414183563151191,0.49250936329588013,0.3202247191011236,0.9041970802919713
tabdiff,0.1305365348088465,0.20114969582675163,0.008420947750119109,1.4878796159359258,-0.03258362168396778,0.04416792090700178,-0.019385401046599304,0.4363295880149813,0.2565543071161049,1.2785401459854013
dgms,0.04210824061164993,0.9961167451316462,0.2589596027285756,4.441428109790028,-0.3384797056077333,-0.29796961120383253,-0.38305853240213095,0.11797752808988764,0.052434456928838954,46.757561529481976
dgms,0.13735790413210078,0.6148244008991643,0.25920645035237266,4.41991924044311,-0.24909650134563643,-0.2705691661852023,-0.30684312634993194,0.056179775280898875,0.028089887640449437,50.509067825063745
dgms,0.09493300407561851,0.9193664540963458,0.2705562866990149,4.414536471060711,-0.4977343878727962,-0.29768238604457403,-0.30684312634993194,0.2340823970037453,0.11985018726591759,47.47826128235728
dgms,0.10421429698645467,0.5528467728231155,0.26715067409187687,4.430937700438508,-0.3671939363980886,-0.26504314788961636,-0.30684312634993194,0.1441947565543071,0.07303370786516854,45.77914625777149
dgms,0.09918798142791085,0.5259253071635897,0.26503777032080833,4.296790532812165,-0.49120097511100974,-0.2550389042359662,-0.2706608812311246,0.1254681647940075,0.0449438202247191,49.52032766708704
dgms,0.0983336309729573,0.8841895724180568,0.24828261306906269,4.410696156144566,-0.1286332179930797,-0.2914861997296207,-0.3088254921703947,0.016853932584269662,0.007490636704119849,49.89432529690356
dgms,0.07580603175121994,0.7587004625946158,0.24329036216187655,4.435347677533032,-0.3400615148019993,-0.4368691239905895,-0.4956141356793112,0.07865168539325842,0.028089887640449437,44.09530983870188
dgms,0.0815145957675313,0.38010698366774975,0.24205108900942865,4.430882940206862,-0.5170239218682126,-0.2774947258536474,-0.3088254921703947,0.10112359550561797,0.03932584269662921,46.956761759744374
dgms,0.11216731392846666,0.904157067630397,0.259768777466111,4.431601940935238,-0.29918437963420663,-0.2903583474796186,-0.3078229163531492,0.00749063670411985,0.003745318352059925,51.36457237682153
dgms,0.13372231044459298,0.6274068932795716,0.2910142565170126,4.57287714490041,-0.5388037567968365,-0.2882935216669626,-0.30733302135154056,0.04868913857677903,0.024344569288389514,50.4689101573572
