dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
tabdiff,0.022079876431392403,0.5221854858549204,0.021047459189842094,0.3909067306075056,-0.04666434844975553,-0.08927365374274943,-0.06902009695400207,0.731239092495637,0.5276323443862712,0.8598233512658804,0.4851851851851852,0.510950898871185
tabdiff,0.018428981757547105,0.9601525534986576,0.01998732504313645,0.4088409972092207,-0.026744738901639642,-0.09941563577565407,-0.07095320997089025,0.673065735892961,0.46480511925538104,0.8957944705804199,0.5240740740740741,0.5186000259782848
tabdiff,0.02699587873585476,0.44026133241253634,0.015531906882869153,0.43379781122033745,-0.04429619501896209,-0.08385412983067905,-0.060566743943066215,0.8574752763234439,0.6468877254217569,0.7252249492546626,0.4222222222222222,0.5534911552564774
tabdiff,0.017795902964031173,0.9272500175847451,0.017935553476341105,0.3954427243451249,-0.03787468279917949,-0.08432557827832243,-0.06268344276111953,0.6812100058173357,0.4764397905759163,0.891217186661664,0.48703703703703705,0.502977251339127
tabdiff,0.020305074936975087,0.5077580657564735,0.01828205496289069,0.4082530483838907,-0.028258329447883646,-0.07397026787509484,-0.04643651661181755,0.7184409540430483,0.5171611401977895,0.8646116014630952,0.5,0.5198544141174142
tabdiff,0.017674438531204956,0.5632485557561413,0.01647558444513035,0.41892251504796335,-0.03279114522214488,-0.09175213866245088,-0.048514713396860504,0.7132053519488074,0.508435136707388,0.8621470781022931,0.4925925925925926,0.5065752421373465
tabdiff,0.023045393047872426,0.5596332265848838,0.017292644223396453,0.4359932174021563,-0.0326992671662264,-0.07593602256231485,-0.0520371604224269,0.779522978475858,0.5730075625363583,0.8371193588335084,0.475925925925926,0.5056445466807978
tabdiff,0.010989106161728431,0.5720734520903362,0.0132767195331606,0.4455807074610351,-0.029555607349876833,-0.08589918722967144,-0.06599677114644731,0.6131471785922048,0.41012216404886565,0.9357939414812375,0.55,0.5275157088802432
tabdiff,0.03340073166375034,0.8026566847850214,0.018501402088629555,0.48120428433962914,-0.053509604612039796,-0.09762073458092371,-0.06789898677917464,0.8347876672484003,0.6230366492146597,0.759761043287824,0.36666666666666664,0.5367330994794086
tabdiff,0.019305265733278235,0.5565771833601438,0.02111190436084257,0.41368138617681144,-0.05022555799745576,-0.10691054073880524,-0.09110786737593929,0.6893542757417103,0.48400232693426404,0.8831604046903414,0.47407407407407404,0.5034105973456687
dpgan,0.4498536974738412,0.6423800071087521,0.3102211900659829,2.4530975360542273,-0.5183201095532969,-0.5641851387020649,-0.5558661461132193,0.0,0.0,2.168262066135,0.0,0.0
dpgan,0.5491823855492061,0.8159545627491215,0.3477233169111024,,-0.4816982917785888,-0.610740679097161,-0.5794020200219102,0.0,0.0,2.3604247036764567,0.0,0.0
dpgan,0.2979574275839987,0.9743658779834137,0.33731230013677227,1.968667193718866,-0.4807086340526731,-0.5477793706166059,-0.5272077834425115,0.0,0.0,2.367712244958532,0.0,0.0
dpgan,0.3824948080898717,0.8845404610872406,0.3085782725193847,2.398856090787578,-0.3846043192459646,-0.45145424529258715,-0.40637317642919446,0.0,-0.0005817335660267597,2.083477042422328,0.0,0.0
dpgan,0.380459288522716,0.9497681386514049,0.35970855795356954,1.6573556453996305,-0.5204673906467917,-0.5759599967053745,-0.5257356471197571,0.0005817335660267597,0.0005817335660267597,2.146171638296956,0.0018518518518518517,0.2
dpgan,0.46282832510920296,0.8237593747997644,0.33748562872596716,2.6354663334765545,-0.41855360286394594,-0.5461685787672401,-0.5003364069671098,0.0,-0.0005817335660267597,2.169167221025576,0.0,0.0
